web-scraper-order,web-scraper-start-url,topLevelCategory,topLevelCategory-href,rank,image-src,title,pages,pages-href,url,ratings,price,reviewCount
1657646247-4561,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/418B4WJxs6L._AC_UL906_SR906,600_.jpg","Casper Sleep Essential Pillow for Sleeping, Standard, White",2,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Caspers-The-Essential-Pillow-Standard/dp/B08L46NDSZ/ref=zg_bs_boost_1/142-3285647-5902325?pd_rd_i=B09XC73B1X&psc=1,4.6 out of 5 stars,$38.25 ,83
1657646250-4598,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#8,"https://images-na.ssl-images-amazon.com/images/I/51Nv5XZ2v0L._AC_UL906_SR906,600_.jpg","Bloom Nutrition Green Superfood | Super Greens Powder Juice & Smoothie Mix | Complete Whole Foods (Organic Spirulina, Chlorella, Wheat Grass), Probiotics, Digestive Enzymes, & Antioxidants (Berry)",1,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Bloom-Nutrition-Probiotics-Antioxidants-Adaptogens/dp/B08PQ4L9DC/ref=zg_bs_boost_8/142-3285647-5902325?pd_rd_i=B08PQ4Y1KZ&psc=1,4.5 out of 5 stars,$39.99 ,"6,256"
1657646250-4601,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#11,"https://images-na.ssl-images-amazon.com/images/I/510bYV8EnRL._AC_UL906_SR906,600_.jpg",trtl Pillow - Scientifically Proven Super Soft Neck Support Travel Pillow – Machine Washable (Black),1,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Trtl-Pillow-Scientifically-Support-Washable/dp/B00LB7REBE/ref=zg_bs_boost_11/142-3285647-5902325?pd_rd_i=B00W5P0QHK&psc=1,4.0 out of 5 stars,$39.99 ,"28,730"
1657646247-4587,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#77,"https://images-na.ssl-images-amazon.com/images/I/81sq7HHHEEL._AC_UL302_SR302,200_.jpg","Boulder Badminton Pickleball Net - Height Adjustable Portable Net for Junior Tennis, Kids Volleyball & Soccer, and Backyard Games - Easy Setup Nylon Sports Net with Poles 10 ft/14ft/17ft Wide",2,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Boulder-Portable-Badminton-Net-Set/dp/B074RFJHB4/ref=zg_bs_boost_27/142-3285647-5902325?pd_rd_i=B098GFVSGH&psc=1,4.5 out of 5 stars,$43.50 ,"10,333"
1657646250-4618,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#28,"https://images-na.ssl-images-amazon.com/images/I/71MxZZ4GdGL._AC_UL906_SR906,600_.jpg","Nanit Pro Smart Baby Monitor & Floor Stand – Wi-Fi HD Video Camera, Sleep Coach and Breathing Motion Tracker, 2-Way Audio, Sound and Motion Alerts, Nightlight and Night Vision, Includes Breathing Band",1,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Nanit-Smart-Monitor-Floor-Stand/dp/B08R13FP7X/ref=zg_bs_boost_28/142-3285647-5902325?pd_rd_i=B09S7N11GR&psc=1,4.7 out of 5 stars,$299.00 ,539
1657646240-4559,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#29,"https://images-na.ssl-images-amazon.com/images/I/71l4EWi4L8L._AC_UL906_SR906,600_.jpg","Proctor Silex Electric Single Burner Cooktop, Compact and Portable, Adjustable Temperature Hot Plate, 1200 Watts, White & Stainless (34106)",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Proctor-Silex-Adjustable-Temperature-34106/dp/B086BYH8LJ/ref=zg_bs_appliances_29/142-3285647-5902325?pd_rd_i=B09T6KM6RC&psc=1,4.3 out of 5 stars,$19.99 ,"1,630"
1657646240-4537,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#7,"https://images-na.ssl-images-amazon.com/images/I/7168yKt9TOS._AC_UL906_SR906,600_.jpg","2-Pack Ice Machine Cleaner and Descaler 16 fl oz, Nickel Safe Descaler | Ice Maker Cleaner Compatible with All Major Brands (Scotsman, KitchenAid, Affresh) - Made in USA by Essential Values",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Essential-Values-Machine-Cleaner-Matic/dp/B07QVMXTDL/ref=zg_bs_appliances_7/142-3285647-5902325?pd_rd_i=B09MW79GWY&psc=1,4.5 out of 5 stars,$19.99 ,"1,762"
1657646237-4516,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#66,"https://images-na.ssl-images-amazon.com/images/I/61uCZMGF9lS._AC_UL302_SR302,200_.jpg",Portable Washing Machine Mini Washing 3 in1 Dishwashers Mini Lights Ultrasonic Waves Convenient Travel Home Business Travel USB,2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Portable-Dishwashers-Ultrasonic-Convenient-Business/dp/B08TBSMN5W/ref=zg_bs_appliances_16/142-3285647-5902325?pd_rd_i=B08VS8T7MR&psc=1,3.0 out of 5 stars,$20.99 ,873
1657646237-4521,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#71,"https://images-na.ssl-images-amazon.com/images/I/61KKGbDYiZL._AC_UL302_SR302,200_.jpg","W B D WEIBIDA Adjustable Appliance Dolly Cart with 4 Locking Wheels Small Furniture Mover Mobile Base for Washing Machine, Dryer, Refrigerator and Mini Fridge Stand Moving Cart",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/WEIBIDA-Adjustable-Appliance-Furniture-Refrigerator/dp/B08PNQW3RP/ref=zg_bs_appliances_21/142-3285647-5902325?pd_rd_i=B08PNQW3RP&psc=1,4.3 out of 5 stars,$23.19 ,812
1657646237-4502,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/61DP88grrdL._AC_UL906_SR906,600_.jpg","SPACEKEEPER Furniture Dolly Mobile Roller, Extendable Appliance Rollers Mobile Washing Machine Base, Fridge Stand Moving Cart for Washing Machines, Refrigerators, Dryers, Dishwashers, Black",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/SPACEKEEPER-Furniture-Extendable-Refrigerators-Dishwashers/dp/B09JFLQT9C/ref=zg_bs_appliances_2/142-3285647-5902325?pd_rd_i=B09JFJRN42&psc=1,4.1 out of 5 stars,$25.99 ,376
1657646240-4538,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#8,"https://images-na.ssl-images-amazon.com/images/I/91Y9a5rnfrL._AC_UL906_SR906,600_.jpg",Premium Clear Ice Ball Maker Mold - Whiskey Ice Ball Maker Large 2.4 Inch - Crystal Clear Ice Maker Sphere - Sphere Ice Mold Maker with Storage Bag - Clear Ice Mold for Clear Sphere Ball Ice Maker,1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Premium-Clear-Ball-Maker-Mold/dp/B08PFHQPG9/ref=zg_bs_appliances_8/142-3285647-5902325?pd_rd_i=B09YDDRZ9M&psc=1,4.5 out of 5 stars,$29.95 ,891
1657646240-4541,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#11,"https://images-na.ssl-images-amazon.com/images/I/61ZT8G5dHSL._AC_UL906_SR906,600_.jpg","Broan-NuTone 412402 Non-Ducted Under-Cabinet Ductless Range Hood Insert, 24-Inch, Bisque",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Broan-412402-Capable-Non-Ducted-Under-Cabinet/dp/B000R9E4VK/ref=zg_bs_appliances_11/142-3285647-5902325?pd_rd_i=B0B3GSGG6N&psc=1,4.7 out of 5 stars,$67.99 ,"15,654"
1657646237-4509,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#59,"https://images-na.ssl-images-amazon.com/images/I/61iYdccH1bL._AC_UL906_SR906,600_.jpg","The Laundry Alternative, WonderWash, Portable Washing Machine, Mini Washer, Compact and Non- Electric, Light Blue",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Laundry-Alternative-Wonderwash-Retro-Colors/dp/B07FTXG5SG/ref=zg_bs_appliances_9/142-3285647-5902325?pd_rd_i=B09B19P1WW&psc=1,4.2 out of 5 stars,$69.99 ,"4,602"
1657646240-4555,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#25,"https://images-na.ssl-images-amazon.com/images/I/71hwujhBHZL._AC_UL906_SR906,600_.jpg","Electactic Ice Maker Countertop, Efficient Easy Carry Ice Machine, Self-Cleaning Ice Maker with Ice Scoop & Basket, 9pcs/ 8mins 26.6Lbs Per Day for Home/Office/Kitchen, Black, Z5812H-BLACK",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Electactic-Countertop-Efficient-Self-Cleaning-Z5812H-BLACK/dp/B0B14KDRPF/ref=zg_bs_appliances_25/142-3285647-5902325?pd_rd_i=B0B51SSJKT&psc=1,4.0 out of 5 stars,$89.99 ,80
1657646240-4532,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#2,"https://images-na.ssl-images-amazon.com/images/I/71BaFuFGG2L._AC_UL906_SR906,600_.jpg","Silonn Ice Makers Countertop, 9 Cubes Ready in 6 Mins, 26lbs in 24Hrs, Self-Cleaning Ice Machine with Ice Scoop and Basket, 2 Sizes of Bullet Ice for Home Kitchen Office Bar Party",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Silonn-Countertop-Portable-Self-cleaning-Bullet-shaped/dp/B08ZYJ8CRX/ref=zg_bs_appliances_2/142-3285647-5902325?pd_rd_i=B09BW71ZHK&psc=1,4.5 out of 5 stars,$89.99 ,"6,650"
1657646237-4524,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#74,"https://images-na.ssl-images-amazon.com/images/I/71qDwoAUnNL._AC_UL302_SR302,200_.jpg","Ice Maker Machine for Countertop with Automatic Self-Cleaning, 9 Bullet Ice Cube Ready in 7-9 Minutes, 26Lbs/24H Portable Ice Makers with LCD, S/M/L Ice Size with Scoop and Basket for Home/Bar/Office",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Machine-Countertop-Automatic-Self-Cleaning-Portable/dp/B095WPVWHW/ref=zg_bs_appliances_24/142-3285647-5902325?pd_rd_i=B09VP6WJJQ&psc=1,4.2 out of 5 stars,$99.80 ,230
1657646240-4550,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#20,"https://images-na.ssl-images-amazon.com/images/I/61Zi8U5RIUL._AC_UL906_SR906,600_.jpg","AGLUCKY Ice Makers Countertop,Protable Ice Maker Machine with Handel,Self-Cleaning Ice Maker, 26Lbs/24H, 9 Ice Cubes Ready in 8 Mins, for Home/Office/Kitchen",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/AGLUCKY-Countertop-Protable-Machine-Self-Cleaning/dp/B09V4VFJFG/ref=zg_bs_appliances_20/142-3285647-5902325?pd_rd_i=B0B1GV77CN&psc=1,4.3 out of 5 stars,$109.99 ,226
1657646240-4557,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#27,"https://images-na.ssl-images-amazon.com/images/I/61y0AlSWYxL._AC_UL906_SR906,600_.jpg","ZAFRO Countertop Ice Maker Machine, Portable Compact Ice Cube Maker with Ice Scoop & Basket, 26Lbs/24H Ice Machine for Home/Kitchen/Office/Bar, Black",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/ZAFRO-Countertop-Machine-Portable-Compact/dp/B09CPPTTYQ/ref=zg_bs_appliances_27/142-3285647-5902325?pd_rd_i=B0B1QP5T48&psc=1,4.3 out of 5 stars,$109.99 ,346
1657646240-4552,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#22,"https://images-na.ssl-images-amazon.com/images/I/710c+gciNhL._AC_UL906_SR906,600_.jpg","Silonn Countertop Ice Cube Ice Makers, 45lbs Per Day, Auto Self-Cleaning, 24 Pcs Ice Cubes in 13 Min, 2 Ways to Add Water, Compact Ice Machine for Home Office Bar Party SLIM02",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Silonn-Countertop-Self-Cleaning-Compact-SLIM02/dp/B09N8T9F8J/ref=zg_bs_appliances_22/142-3285647-5902325?pd_rd_i=B0B3MY3BC6&psc=1,4.4 out of 5 stars,$109.99 ,434
1657646237-4517,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#67,"https://images-na.ssl-images-amazon.com/images/I/61g3LA33sXL._AC_UL302_SR302,200_.jpg","R.W.FLAME Ice Maker Machine for Countertop，Portable Ice Cube Maker with Self-Cleaning, 26LBS/24H Compact Automatic Ice Makers,9 Cubes Ready in 6-8 Minutes,Perfect for Home/Kitchen/Office/Bar (White)",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/R-W-FLAME-Machine-Countertop%EF%BC%8CPortable-Self-cleaning-Automatic/dp/B08M1784CW/ref=zg_bs_appliances_17/142-3285647-5902325?pd_rd_i=B08P5XQQMJ&psc=1,4.4 out of 5 stars,$109.99 ,769
1657646240-4547,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#17,"https://images-na.ssl-images-amazon.com/images/I/61zAgtgt9LL._AC_UL906_SR906,600_.jpg","CROWNFUL Ice Maker Machine for Countertop, 9 Bullet Ice Cubes S/L Ready in 7 Minutes, 26lbs/24H, Auto self-Cleaning, Portable Small Ice Maker with Scoop and Basket (Black)",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/CROWNFUL-Machine-Countertop-self-Cleaning-Portable/dp/B08R6Z97N5/ref=zg_bs_appliances_17/142-3285647-5902325?pd_rd_i=B09LM1H5N9&psc=1,4.4 out of 5 stars,$112.25 ,"8,207"
1657646237-4527,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#77,"https://images-na.ssl-images-amazon.com/images/I/71CJPISv+ML._AC_UL302_SR302,200_.jpg","Euhomy Ice Maker Machine Countertop with Handle, 26lbs/24H, 9 Bullet Ice Cubes Ready in 6 Mins, Auto-Cleaning, Portable Ice Maker with Basket and Scoop, for Home/Kitchen/Camping/RV. (Black)",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Machine-Countertop-Auto-Cleaning-Portable-Kitchen/dp/B09SH945QM/ref=zg_bs_appliances_27/142-3285647-5902325?pd_rd_i=B0B4P1M4JL&psc=1,4.5 out of 5 stars,$114.99 ,"1,725"
1657646240-4553,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#23,"https://images-na.ssl-images-amazon.com/images/I/71ElZkgJocL._AC_UL906_SR906,600_.jpg",VIVOHOME Electric Portable Compact Countertop Upgrade Automatic Ice Cube Maker Machine with Visible Window and Hand Scoop Red 26lbs/Day,1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/VIVOHOME-Electric-Portable-Countertop-Automatic/dp/B099DG16NL/ref=zg_bs_appliances_23/142-3285647-5902325?pd_rd_i=B09SGZ1DT4&psc=1,4.6 out of 5 stars,$119.99 ,11
1657646237-4512,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#62,"https://images-na.ssl-images-amazon.com/images/I/71p9Y4sLCYL._AC_UL906_SR906,600_.jpg","Ice Makers Countertop, Portable Ice Maker, 26lbs/24Hrs 9 Bullet Ice Cubes Ready in 7 Mins, Self-Cleaning Function, L&S Size, with Ice Scoop and Basket, Perfect for Party, Silver",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Countertop-Portable-Self-Cleaning-Function-Perfect/dp/B09MJWFL31/ref=zg_bs_appliances_12/142-3285647-5902325?pd_rd_i=B09MJWFL31&psc=1,4.0 out of 5 stars,$119.99 ,260
1657646237-4526,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#76,"https://images-na.ssl-images-amazon.com/images/I/61ZuNFYna8L._AC_UL302_SR302,200_.jpg","Igloo Large-Capacity Automatic Portable Electric Countertop Ice Maker Machine, 33 Pounds in 24 Hours, 9 Ice Cubes Ready in 7 minutes, With Ice Scoop and Basket, Illuminated LED Lights",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Igloo-Large-Capacity-Automatic-Countertop-Illuminated/dp/B09HJSQKCW/ref=zg_bs_appliances_26/142-3285647-5902325?pd_rd_i=B0B5VR6XQP&psc=1,4.1 out of 5 stars,$119.99 ,593
1657646237-4515,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#65,"https://images-na.ssl-images-amazon.com/images/I/71nwK6MEQrL._AC_UL302_SR302,200_.jpg","FRIGIDAIRE EFIC101-BLACK Portable Compact Maker, 26 lb per Day, Ice Making Machine, Black",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Frigidaire-EFIC101-BLACK-Ice-Maker-Day/dp/B00KC8Y2ZE/ref=zg_bs_appliances_15/142-3285647-5902325?pd_rd_i=B00KC8Y2ZE&psc=1,4.5 out of 5 stars,$119.99 ,"2,442"
1657646240-4542,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#12,"https://images-na.ssl-images-amazon.com/images/I/71MI9NBksIL._AC_UL906_SR906,600_.jpg","Igloo ICEB26HNAQ Automatic Self-Cleaning Portable Electric Countertop Ice Maker Machine With Handle, 26 Pounds in 24 Hours, 9 Ice Cubes Ready in 7 minutes, With Ice Scoop and Basket, Aqua",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Igloo-ICEB26HNAQ-Automatic-Self-Cleaning-Countertop/dp/B07XS7Q54M/ref=zg_bs_appliances_12/142-3285647-5902325?pd_rd_i=B09YF18Z1J&psc=1,4.4 out of 5 stars,$119.99 ,"2,463"
1657646240-4540,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#10,"https://images-na.ssl-images-amazon.com/images/I/61LbRFIG2TL._AC_UL906_SR906,600_.jpg","FRIGIDAIRE EFIC189-Silver Compact Ice Maker, 26 lb per Day, Silver (Packaging May Vary)",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/FRIGIDAIRE-EFIC189-Silver-Compact-Silver-Packaging/dp/B075QP7SCP/ref=zg_bs_appliances_10/142-3285647-5902325?pd_rd_i=B075QP7SCP&psc=1,4.5 out of 5 stars,$129.77 ,"11,045"
1657646240-4533,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#3,"https://images-na.ssl-images-amazon.com/images/I/711hYiu-6pL._AC_UL906_SR906,600_.jpg","AGLUCKY Countertop Ice Maker Machine, Portable Ice Makers Countertop, Make 26 lbs ice in 24 hrs,Ice Cube Rready in 6-8 Mins with Ice Scoop and Basket (Black)",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/AGLUCKY-Machine-Countertop-Portable-Makers/dp/B08FZYMWJT/ref=zg_bs_appliances_3/142-3285647-5902325?pd_rd_i=B08L97G5TF&psc=1,4.4 out of 5 stars,$129.99 ,"13,978"
1657646240-4556,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#26,"https://images-na.ssl-images-amazon.com/images/I/71Et75ApxtL._AC_UL906_SR906,600_.jpg",Gevi Household Ice Maker Machine | Countertop Icemaker with Self Cleaning Function | 9 Pcs in 6-8 Mins with 2 Optional Ice Sizes | Making Max 26Lbs/Day | Ideal for Home Party Kitchen RV Camping (Blue),1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Gevi-Portable-Countertop-Icemaker-Cleaning/dp/B09LYHC8XK/ref=zg_bs_appliances_26/142-3285647-5902325?pd_rd_i=B09QQR3BTR&psc=1,4.5 out of 5 stars,$134.99 ,152
1657646237-4529,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#79,"https://images-na.ssl-images-amazon.com/images/I/51Q04c0CvOL._AC_UL302_SR302,200_.jpg","Broan-NuTone BCSD130BC Glacier Range Hood with Light, Exhaust Fan for Under Cabinet, 30 Inch, Bisque",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Broan-NuTone-BCSD130BC-Glacier-30-Inch-Bisque/dp/B07236MH49/ref=zg_bs_appliances_29/142-3285647-5902325?pd_rd_i=B0B4SFPFZ5&psc=1,4.5 out of 5 stars,$138.98 ,"1,939"
1657646240-4534,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#4,"https://images-na.ssl-images-amazon.com/images/I/71u5r4Vrq3L._AC_UL906_SR906,600_.jpg","Euhomy Ice Maker Machine Countertop, 26 lbs in 24 Hours, 9 Cubes Ready in 6 Mins, Self-Clean Electric Ice Maker Compact Potable Ice Maker with Ice Scoop and Basket. for Home/Kitchen/Office.(Black)",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Machine-Countertop-Electric-Compact-Potable/dp/B09DYFVR2M/ref=zg_bs_appliances_4/142-3285647-5902325?pd_rd_i=B09KL1GPY7&psc=1,4.5 out of 5 stars,$139.99 ,"10,969"
1657646240-4551,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#21,"https://images-na.ssl-images-amazon.com/images/I/61DKFTSowtL._AC_UL906_SR906,600_.jpg","Igloo Automatic Portable Electric Countertop Ice Maker Machine, 26 Pounds in 24 Hours, 9 Ice Cubes Ready in 7 minutes, With Ice Scoop and Basket, Perfect for Water Bottles, Mixed Drinks, Parties",1,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Igloo-Automatic-Portable-Electric-Countertop/dp/B09HJQ81MQ/ref=zg_bs_appliances_21/142-3285647-5902325?pd_rd_i=B09N15BY4N&psc=1,4.2 out of 5 stars,$149.99 ,"2,769"
